GeneID	Reads
FBgn0034972	0
FBgn0033627	336
FBgn0038049	1635
FBtr0088689	0
FBgn0038045	205
FBgn0038047	149
FBgn0038046	891
FBgn0038043	325
FBgn0038042	76
FBtr0082602	590
FBgn0039629	29
FBgn0030795	150
FBgn0085535	0
FBgn0033017	1252
FBgn0036536	169
FBgn0033015	2172
FBgn0036534	708
FBgn0036533	972
FBgn0036532	0
FBgn0036531	0
FBgn0033010	1717
FBgn0013469	17
FBgn0036029	13
FBgn0036028	356
FBgn0033019	946
FBgn0036538	410
FBgn0015602	1620
FBgn0051789	0
FBgn0051788	0
FBgn0040629	0
FBgn0051782	111
FBgn0051781	0
FBgn0015609	3
FBgn0051787	0
FBgn0051786	0
FBgn0051785	0
FBgn0051784	0
FBgn0001133	590
FBgn0001134	12
FBgn0001137	491
FBgn0004456	692
FBgn0001139	3738
FBgn0001138	0
FBgn0034230	1574
FBgn0035255	0
FBgn0002440	4
FBgn0002441	1544
FBgn0005322	984
FBgn0030249	0
FBgn0065048	2
FBgn0030247	0
FBgn0030710	343
FBgn0034231	513
FBgn0037565	3
FBgn0051075	1712
FBgn0034156	2
FBgn0030715	0
FBgn0035203	1372
FBgn0039970	1422
FBgn0037562	29
FBgn0037561	434
FBgn0002174	2625
FBgn0037560	337
FBgn0036105	230
FBgn0039977	954
FBgn0085246	0
FBgn0033508	0
FBgn0083029	2
FBgn0083028	1
FBgn0083025	0
FBgn0085243	0
FBgn0083027	22
FBgn0083026	0
FBgn0083021	0
FBgn0083020	0
FBgn0083023	4
FBgn0033449	234
FBgn0032634	1180
FBgn0032635	1527
FBgn0010282	1144
FBgn0039979	7
FBgn0032631	0
FBgn0032632	0
FBgn0032633	2030
FBgn0023416	2109
FBgn0023417	0
FBgn0023415	0
FBgn0032638	238
FBgn0032639	16
FBgn0024291	2824
FBgn0024290	0
FBgn0024293	0
FBgn0086611	0
FBgn0086610	0
FBgn0086613	1069
FBgn0035948	20
FBgn0035947	1971
FBgn0035945	1304
FBgn0035944	1923
FBgn0035943	0
FBgn0035942	160
FBgn0035941	7
FBgn0028996	49
FBgn0028997	459
FBgn0028992	1390
FBgn0028993	0
FBgn0028990	1780
FBgn0028991	231
FBgn0036160	0
FBgn0028999	3
FBgn0001112	13
FBgn0085248	2
FBgn0003249	4
FBgn0003248	0
FBgn0037812	0
FBgn0037811	20
FBgn0037810	3590
FBgn0037817	286
FBgn0037816	35
FBgn0037815	418
FBgn0037814	790
FBgn0037819	31
FBgn0086472	33025
FBgn0086475	984
FBgn0086476	1125
FBgn0062411	0
FBgn0062413	677
FBgn0086768	1319
FBgn0011970	0
FBgn0034070	5
FBgn0034573	1071
FBgn0011974	0
FBgn0011975	0
FBgn0011976	0
FBgn0011977	0
FBgn0067337	0
FBgn0034751	23627
FBgn0067622	24
FBgn0036390	1
FBgn0003423	76
FBgn0003425	617
FBgn0034021	6
FBgn0067339	0
FBgn0042710	0
FBgn0042711	0
FBgn0042712	943
FBgn0034020	0
FBgn0040700	0
FBgn0034755	0
FBgn0038695	0
FBgn0031058	73
FBgn0053554	2918
FBgn0053555	11
FBgn0053556	101
FBgn0053557	0
FBgn0053550	0
FBgn0053551	0
FBgn0053552	7
FBgn0040257	0
FBgn0034756	0
FBgn0035367	0
FBgn0035366	0
FBgn0035364	0
FBgn0034759	0
FBgn0010575	1363
FBgn0037431	29
FBgn0052971	2
FBgn0052970	4
FBgn0051446	10
FBgn0034029	632
FBgn0002579	13359
FBgn0036770	529
FBgn0016726	7750
FBgn0031050	1379
FBgn0037430	0
FBgn0033243	0
FBgn0002571	0
FBgn0037433	51
FBgn0038277	10924
FBgn0038274	863
FBgn0034708	3097
FBgn0034709	8779
FBgn0026063	210
FBgn0034703	245
FBgn0034700	1
FBgn0034706	11
FBgn0034707	326
FBgn0034704	396
FBgn0034705	128
FBgn0034576	1724
FBgn0037432	0
FBgn0038678	307
FBgn0038679	17
FBgn0038628	6
FBgn0038672	438
FBgn0038673	250
FBgn0038676	10
FBgn0031377	684
FBgn0038674	23
FBgn0038675	648
FBgn0052209	11
FBgn0052208	0
FBgn0030469	3234
FBgn0030468	3023
FBgn0052203	0
FBgn0052202	189
FBgn0052201	73
FBgn0052200	1
FBgn0052207	277
FBgn0030462	4
FBgn0052205	45
FBgn0052204	7
FBgn0036855	692
FBgn0036856	203
FBgn0036857	175
FBgn0036850	660
FBgn0036851	68
FBgn0036853	608
FBgn0036858	0
FBgn0038999	49
FBgn0052232	0
FBgn0034568	36
FBgn0052233	0
FBgn0034566	0
FBgn0034567	2
FBgn0034564	841
FBgn0034565	5
FBgn0040653	0
FBgn0034563	0
FBgn0040651	0
FBgn0040650	123
FBgn0051570	0
FBgn0030455	15
FBgn0051575	0
FBgn0051576	2
FBgn0051577	0
FBgn0051578	0
FBgn0036887	930
FBgn0038275	356
FBgn0026737	434
FBgn0033950	0
FBgn0022085	2437
FBgn0026738	429
FBgn0052667	10
FBgn0082963	2
FBgn0085642	0
FBgn0085641	0
FBgn0082960	2
FBgn0085647	0
FBgn0085646	0
FBgn0085645	0
FBgn0085644	0
FBgn0085649	0
FBgn0085648	0
FBgn0052238	2
FBgn0010391	4067
FBgn0010397	261
FBgn0010395	612
FBgn0004511	7
FBgn0010399	4
FBgn0010398	168
FBgn0033507	784
FBgn0051314	9526
FBgn0051315	0
FBgn0030289	1016
FBgn0065088	9
FBgn0031373	0
FBgn0051313	3
FBgn0030283	0
FBgn0030282	0
FBgn0030281	0
FBgn0030280	0
FBgn0065087	1
FBgn0030286	1558
FBgn0065084	1
FBgn0053715	3798
FBgn0036386	205
FBgn0037439	1412
FBgn0000015	0
FBgn0000014	3
FBgn0000017	3523
FBgn0002719	9486
FBgn0085395	28
FBgn0085394	8
FBgn0039509	264
FBgn0085396	13
FBgn0085391	0
FBgn0085462	0
FBgn0085461	0
FBgn0085460	51
FBgn0039503	28
FBgn0036705	0
FBgn0039501	93
FBgn0036707	0
FBgn0085399	0
FBgn0085398	0
FBgn0039505	489
FBgn0036703	0
FBgn0032021	37
FBgn0032020	1158
FBgn0032023	675
FBgn0032022	5
FBgn0032025	43
FBgn0032024	269
FBgn0032026	1539
FBgn0004842	0
FBgn0004841	0
FBgn0086672	7
FBgn0037039	0
FBgn0037038	0
FBgn0037035	7
FBgn0037037	0
FBgn0037036	0
FBgn0037031	156
FBgn0037030	12
FBgn0050403	101
FBgn0037736	3
FBgn0027066	15199
FBgn0036882	34
FBgn0050159	1070
FBgn0015381	0
FBgn0050406	0
FBgn0032285	2
FBgn0032284	0
FBgn0032287	34
FBgn0032286	0
FBgn0032281	0
FBgn0032280	0
FBgn0001308	4547
FBgn0032282	0
FBgn0032289	0
FBgn0001301	973
FBgn0046822	0
FBgn0046823	0
FBgn0050049	5
FBgn0050048	0
FBgn0046826	1
FBgn0046827	0
FBgn0046824	1
FBgn0046825	1
FBgn0050043	0
FBgn0050042	0
FBgn0046828	0
FBgn0046829	0
FBgn0050047	39
FBgn0050409	22
FBgn0050045	0
FBgn0050044	7
FBgn0037734	935
FBgn0023479	1150
FBgn0033480	546
FBgn0033481	14
FBgn0033482	1951
FBgn0033483	3605
FBgn0033484	8
FBgn0033485	1555
FBgn0033486	1446
FBgn0053399	0
FBgn0036637	0
FBgn0037735	0
FBgn0051974	122
FBgn0053783	0
FBgn0040849	0
FBgn0053969	1231
FBgn0053784	0
FBgn0053965	0
FBgn0053964	1
FBgn0053967	4525
FBgn0053966	0
FBgn0053960	2
FBgn0053963	116
FBgn0035550	0
FBgn0035551	0
FBgn0035552	0
FBgn0030868	0
FBgn0035554	0
FBgn0035887	0
FBgn0038876	343
FBgn0035557	0
FBgn0035558	5763
FBgn0038879	0
FBgn0035888	97
FBgn0035889	448
FBgn0033732	0
FBgn0033733	34
FBgn0033730	0
FBgn0033731	0
FBgn0033736	5
FBgn0033737	693
FBgn0028569	0
FBgn0033735	604
FBgn0028567	1
FBgn0030539	0
FBgn0033738	1642
FBgn0033739	461
FBgn0028563	1015
FBgn0028562	5
FBgn0028561	3
FBgn0028560	2
FBgn0037383	377
FBgn0023477	5362
FBgn0022959	4801
FBgn0035088	566
FBgn0004197	3
FBgn0037579	9
FBgn0012004	0
FBgn0035082	191
FBgn0035083	2313
FBgn0035086	37
FBgn0035087	2287
FBgn0035084	296
FBgn0037386	5
FBgn0035776	4
FBgn0035777	8
FBgn0035770	3271
FBgn0035771	5831
FBgn0035772	7205
FBgn0052789	193
FBgn0037730	18
FBgn0052785	0
FBgn0035779	0
FBgn0002652	320
FBgn0033283	2
FBgn0020660	2087
FBgn0034311	834
FBgn0067102	763
FBgn0003656	1440
FBgn0003654	1552
FBgn0003655	251
FBgn0003651	0
FBgn0037456	0
FBgn0003659	1414
FBgn0031987	1255
FBgn0010414	0
FBgn0052442	238
FBgn0012009	0
FBgn0047092	0
FBgn0052563	0
FBgn0028388	9922
FBgn0052564	0
FBgn0028382	707
FBgn0028381	0
FBgn0052569	0
FBgn0028387	369
FBgn0028386	3820
FBgn0034313	962
FBgn0031980	19886
FBgn0085673	0
FBgn0037454	0
FBgn0029167	237
FBgn0082950	0
FBgn0033664	1522
FBgn0034312	634
FBgn0082949	0
FBgn0085677	0
FBgn0035047	432
FBgn0053834	0
FBgn0025739	420
FBgn0085674	0
FBgn0038475	432
FBgn0040993	0
FBgn0039088	0
FBgn0039089	0
FBgn0039086	0
FBgn0039087	2
FBgn0039084	0
FBgn0039085	0
FBgn0039083	0
FBgn0039080	0
FBgn0039081	0
FBgn0031253	722
FBgn0031700	5
FBgn0031703	437
FBgn0031702	0
FBgn0031257	98
FBgn0031256	9198
FBgn0031255	440
FBgn0031254	582
FBgn0031708	363
FBgn0035169	697
FBgn0031258	573
FBgn0026385	0
FBgn0030071	3
FBgn0000228	439
FBgn0030073	1906
FBgn0030074	0
FBgn0030075	4
FBgn0030076	24
FBgn0020258	0
FBgn0030078	19
FBgn0030079	453
FBgn0000221	143
FBgn0026389	0
FBgn0000227	0
FBgn0026565	0
FBgn0053839	0
FBgn0259178	358
FBgn0259179	0
FBgn0259176	1973
FBgn0259177	0
FBgn0259174	2477
FBgn0259175	87
FBgn0259172	0
FBgn0259173	5
FBgn0259170	1904
FBgn0259171	79
FBgn0030056	1638
FBgn0038510	0
FBgn0026564	2
FBgn0039685	2
FBgn0038126	10
FBgn0015844	1013
FBgn0037571	0
FBgn0046214	6349
FBgn0046212	0
FBgn0030614	0
FBgn0030615	3
FBgn0030616	24750
FBgn0030617	0
FBgn0030610	808
FBgn0030611	365
FBgn0030612	630
FBgn0030613	0
FBgn0035043	0
FBgn0030618	2
FBgn0030619	0
FBgn0011706	85
FBgn0011705	703
FBgn0037572	0
FBgn0011703	4881
FBgn0027655	1035
FBgn0011701	0
FBgn0027657	207
FBgn0250840	0
FBgn0036807	0
FBgn0011708	1381
FBgn0030474	397
FBgn0029830	425
FBgn0029831	53
FBgn0029836	0
FBgn0029837	0
FBgn0029834	21
FBgn0029835	0
FBgn0029838	0
FBgn0029839	4
FBgn0051141	2
FBgn0051140	47
FBgn0051143	0
FBgn0036730	8
FBgn0051145	6220
FBgn0066365	0
FBgn0051146	0
FBgn0051149	1259
FBgn0051148	0
FBgn0050231	0
FBgn0050232	0
FBgn0033234	47
FBgn0050234	0
FBgn0050235	0
FBgn0033665	491
FBgn0050238	0
FBgn0050239	0
FBgn0035546	0
FBgn0027453	732
FBgn0036733	987
FBgn0033257	9
FBgn0033667	0
FBgn0033250	0
FBgn0033252	0
FBgn0033259	1098
FBgn0033258	114
FBgn0033661	2628
FBgn0083951	0
FBgn0037592	675
FBgn0034915	998
FBgn0034914	3027
FBgn0083955	2
FBgn0083954	0
FBgn0034911	0
FBgn0083956	3
FBgn0083959	1803
FBgn0083958	0
FBgn0033663	23560
FBgn0037590	0
FBgn0034919	106
FBgn0036732	948
FBgn0029765	0
FBgn0034248	1318
FBgn0038020	1073
FBgn0037224	24
FBgn0030477	0
FBgn0038029	0
FBgn0002887	217
FBgn0033039	12565
FBgn0036518	3103
FBgn0033031	4
FBgn0036046	0
FBgn0033033	1109
FBgn0033032	696
FBgn0036043	3382
FBgn0036514	367
FBgn0036516	702
FBgn0030908	3
FBgn0034933	587
FBgn0015664	3091
FBgn0040465	104
FBgn0040466	493
FBgn0037599	0
FBgn0052666	617
FBgn0015663	151
FBgn0023535	144
FBgn0034247	7
FBgn0034246	2330
FBgn0031796	0
FBgn0034245	1673
FBgn0014396	0
FBgn0014395	67
FBgn0014391	6616
FBgn0082948	0
FBgn0031820	464
FBgn0032398	754
FBgn0021738	0
FBgn0058096	0
FBgn0000486	3199
FBgn0058091	0
FBgn0058092	0
FBgn0031791	0
FBgn0032394	1128
FBgn0023388	2205
FBgn0032393	1446
FBgn0000063	436
FBgn0085803	0
FBgn0003448	0
FBgn0032827	0
FBgn0085457	0
FBgn0259679	1031
FBgn0085454	0
FBgn0058239	0
FBgn0031955	0
FBgn0250848	4917
FBgn0058207	0
FBgn0015399	2263
FBgn0032348	1125
FBgn0039869	2319
FBgn0083045	0
FBgn0083044	4
FBgn0083042	2
FBgn0083041	4
FBgn0083040	1
FBgn0032340	1897
FBgn0039861	418
FBgn0039862	29
FBgn0039863	1135
FBgn0032612	0
FBgn0032345	62
FBgn0083049	4
FBgn0083048	3
FBgn0039532	476
FBgn0036738	0
FBgn0036439	0
FBgn0086679	1371
FBgn0086677	0
FBgn0086676	5623
FBgn0086675	5
FBgn0086674	1039
FBgn0041337	0
FBgn0039530	21
FBgn0086671	6
FBgn0086670	4
FBgn0035960	42
FBgn0039531	186
FBgn0035965	108
FBgn0035964	512
FBgn0035967	0
FBgn0035966	0
FBgn0035969	41
FBgn0035968	65
FBgn0002466	6166
FBgn0033900	277
FBgn0036436	0
FBgn0028717	1592
FBgn0003227	301
FBgn0010350	1348
FBgn0039167	30
FBgn0039582	0
FBgn0035621	3
FBgn0035167	402
FBgn0052048	48
FBgn0037835	3
FBgn0039385	493
FBgn0037837	0
FBgn0037836	0
FBgn0037831	887
FBgn0034642	27
FBgn0037832	0
FBgn0037839	0
FBgn0037838	119
FBgn0039581	3277
FBgn0011952	0
FBgn0011953	0
FBgn0011950	0
FBgn0011951	0
FBgn0011956	0
FBgn0011957	0
FBgn0011954	0
FBgn0011955	0
FBgn0011958	1
FBgn0034013	1786
FBgn0002791	699
FBgn0033582	0
FBgn0036064	403
FBgn0024814	4532
FBgn0035348	14
FBgn0024811	1500
FBgn0035344	75
FBgn0035347	1253
FBgn0035346	2329
FBgn0035343	2184
FBgn0033588	0
FBgn0020129	54
FBgn0036433	7
FBgn0036750	0
FBgn0052199	74
FBgn0052198	0
FBgn0052193	0
FBgn0052192	0
FBgn0052191	0
FBgn0052190	2016
FBgn0052196	99
FBgn0052195	109
FBgn0067318	3656
FBgn0067311	0
FBgn0067312	0
FBgn0067317	5
FBgn0031068	638
FBgn0031069	1805
FBgn0034768	0
FBgn0034769	0
FBgn0031060	762
FBgn0031061	627
FBgn0031062	788
FBgn0034760	0
FBgn0031065	4
FBgn0031066	3267
FBgn0034763	669
FBgn0038619	559
FBgn0037184	151
FBgn0038617	722
FBgn0038610	3
FBgn0038611	0
FBgn0010359	0
FBgn0038613	68
FBgn0030441	0
FBgn0030440	0
FBgn0030443	0
FBgn0010453	0
FBgn0030444	0
FBgn0030447	643
FBgn0036879	0
FBgn0036876	0
FBgn0036877	5
FBgn0036874	0
FBgn0036875	14
FBgn0052221	266
FBgn0036873	0
FBgn0036870	0
FBgn0036871	0
FBgn0063127	0
FBgn0011576	222
FBgn0011577	218
FBgn0011570	4181
FBgn0011571	5203
FBgn0016700	15366
FBgn0016701	1242
FBgn0045823	7780
FBgn0010622	452
FBgn0034582	10
FBgn0051559	0
FBgn0037613	573
FBgn0034585	659
FBgn0015477	3543
FBgn0034588	0
FBgn0016926	1049
FBgn0051550	1081
FBgn0051551	15
FBgn0051556	0
FBgn0040850	0
FBgn0051554	5
FBgn0051555	12
FBgn0051084	0
FBgn0051086	0
FBgn0051087	0
FBgn0051080	0
FBgn0051081	0
FBgn0051082	4
FBgn0036754	527
FBgn0051088	0
FBgn0026713	1533
FBgn0027057	776
FBgn0037612	916
FBgn0032859	4185
FBgn0004368	709
FBgn0082945	1
FBgn0085664	0
FBgn0085667	0
FBgn0085666	0
FBgn0082941	2
FBgn0082940	1
FBgn0082943	1
FBgn0082942	2
FBgn0039692	4414
FBgn0039691	4857
FBgn0039690	707
FBgn0085669	0
FBgn0085668	0
FBgn0039695	13
FBgn0039694	56
FBgn0037615	207
FBgn0021944	3088
FBgn0023523	16
FBgn0051888	0
FBgn0051889	0
FBgn0051339	0
FBgn0051337	19
FBgn0051334	0
FBgn0051333	0
FBgn0051882	0
FBgn0051331	0
FBgn0037233	9
FBgn0037232	479
FBgn0037231	806
FBgn0037230	9
FBgn0037589	0
FBgn0037236	1220
FBgn0037235	957
FBgn0037234	690
FBgn0037584	69
FBgn0037239	353
FBgn0030918	6
FBgn0037581	106
FBgn0037580	5056
FBgn0037614	222
FBgn0037582	1050
FBgn0000077	402
FBgn0085448	0
FBgn0000075	0
FBgn0000071	371
FBgn0085440	0
FBgn0085443	2770
FBgn0085442	1110
FBgn0085445	14
FBgn0085444	1752
FBgn0085447	5
FBgn0085446	868
FBgn0036726	1400
FBgn0036727	34
FBgn0033932	0
FBgn0036725	0
FBgn0033934	967
FBgn0033935	217
FBgn0033936	3
FBgn0033937	0
FBgn0039525	24
FBgn0033939	0
FBgn0039527	14
FBgn0039521	0
FBgn0039520	0
FBgn0039523	0
FBgn0039522	0
FBgn0053147	12
FBgn0004828	6338
FBgn0040602	644
FBgn0004797	291
FBgn0004795	0
FBgn0041100	720
FBgn0041102	4
FBgn0041103	0
FBgn0041105	706
FBgn0037051	5673
FBgn0037050	14
FBgn0037059	4
FBgn0050211	0
FBgn0027049	4589
FBgn0024315	90
FBgn0013708	0
FBgn0004172	0
FBgn0004173	0
FBgn0004170	0
FBgn0004171	0
FBgn0004176	1218
FBgn0004177	7924
FBgn0004174	0
FBgn0046878	0
FBgn0004179	3413
FBgn0050069	1366
FBgn0050065	0
FBgn0053002	452
FBgn0050067	0
FBgn0050066	2
FBgn0050060	2
FBgn0053003	0
FBgn0036183	0
FBgn0036180	1083
FBgn0036181	61
FBgn0036186	294
FBgn0036187	729
FBgn0036184	331
FBgn0036188	591
FBgn0259729	0
FBgn0003612	1941
FBgn0033374	757
FBgn0053907	2
FBgn0053906	0
FBgn0035578	10
FBgn0038859	0
FBgn0053903	0
FBgn0053902	0
FBgn0003415	2253
FBgn0053900	0
FBgn0038852	6
FBgn0038853	842
FBgn0038850	0
FBgn0035571	1104
FBgn0038856	1186
FBgn0035577	59
FBgn0053909	0
FBgn0035575	37
FBgn0039258	283
FBgn0004108	116
FBgn0034550	0
FBgn0033754	235
FBgn0028540	236
FBgn0028543	0
FBgn0033757	323
FBgn0033750	344
FBgn0028544	0
FBgn0033752	419
FBgn0033753	20
FBgn0031656	766
FBgn0033970	0
FBgn0039987	0
FBgn0037413	0
FBgn0039980	0
FBgn0039250	1525
FBgn0038588	369
FBgn0038589	16
FBgn0035756	7
FBgn0038585	886
FBgn0035754	299
FBgn0035755	16
FBgn0035752	171
FBgn0038581	30
FBgn0035750	0
FBgn0250910	31
FBgn0052762	7
FBgn0002633	0
FBgn0002632	0
FBgn0002631	2
FBgn0052767	658
FBgn0010531	602
FBgn0036940	3
FBgn0002638	3765
FBgn0031654	0
FBgn0037901	958
FBgn0034997	1595
FBgn0032446	54
FBgn0017424	0
FBgn0017397	968
FBgn0085449	0
FBgn0020641	0
FBgn0017429	269
FBgn0052506	0
FBgn0052500	0
FBgn0025286	27745
FBgn0039329	146
FBgn0039328	155
FBgn0039323	0
FBgn0032402	20
FBgn0039321	1095
FBgn0032400	1697
FBgn0032407	1970
FBgn0039326	0
FBgn0032405	0
FBgn0032404	509
FBgn0029147	842
FBgn0036519	341
FBgn0029639	0
FBgn0001987	334
FBgn0029148	1194
FBgn0033324	0
FBgn0259998	0
FBgn0259999	0
FBgn0259990	60
FBgn0259991	45
FBgn0259992	5
FBgn0259993	298
FBgn0259994	29
FBgn0259995	0
FBgn0259996	0
FBgn0259997	0
FBgn0039060	26
FBgn0039061	1656
FBgn0039064	0
FBgn0039065	443
FBgn0039066	570
FBgn0039067	532
FBgn0039068	106
FBgn0039069	157
FBgn0042696	0
FBgn0042693	2032
FBgn0032442	0
FBgn0031275	0
FBgn0031277	0
FBgn0031276	0
FBgn0031270	187
FBgn0031273	4
FBgn0031279	0
FBgn0001402	100
FBgn0022770	4
FBgn0030584	723
FBgn0030586	0
FBgn0030587	0
FBgn0030581	659
FBgn0030582	2466
FBgn0030583	17
FBgn0000244	241
FBgn0000246	183
FBgn0000247	1424
FBgn0030588	28
FBgn0030589	3
FBgn0000242	473
FBgn0259190	0
FBgn0259192	0
FBgn0259193	0
FBgn0259194	0
FBgn0259195	0
FBgn0259196	4
FBgn0259198	0
FBgn0259199	1
FBgn0031189	354
FBgn0031188	1080
FBgn0031187	1669
FBgn0031186	1944
FBgn0031184	129
FBgn0031183	502
FBgn0031182	0
FBgn0031181	0
FBgn0050350	0
FBgn0046272	108
FBgn0259726	261
FBgn0259101	0
FBgn0003356	0
FBgn0034745	615
FBgn0058212	0
FBgn0016119	5754
FBgn0259100	141
FBgn0083068	75
FBgn0011723	0
FBgn0011722	149
FBgn0011725	719
FBgn0011726	26914
FBgn0058211	0
FBgn0039932	47
FBgn0028480	1703
FBgn0034742	1304
FBgn0028481	3
FBgn0029854	1708
FBgn0031986	78
FBgn0031985	4917
FBgn0029857	1183
FBgn0029850	879
FBgn0029851	35
FBgn0031981	788
FBgn0029853	967
FBgn0040994	3
FBgn0040995	0
FBgn0040996	0
FBgn0038828	0
FBgn0029858	363
FBgn0029859	365
FBgn0040992	0
FBgn0031988	3526
FBgn0038827	963
FBgn0030058	0
FBgn0027375	746
FBgn0030052	498
FBgn0030053	487
FBgn0030050	0
FBgn0030051	0
FBgn0034743	58345
FBgn0030057	1544
FBgn0030054	1107
FBgn0030055	194
FBgn0035154	148
FBgn0085056	0
FBgn0037419	0
FBgn0033238	0
FBgn0033236	1035
FBgn0033235	2033
FBgn0038693	98
FBgn0033233	321
FBgn0033232	499
FBgn0034939	713
FBgn0034938	444
FBgn0034249	2265
FBgn0035157	16
FBgn0039930	1635
FBgn0035501	4
FBgn0037416	0
FBgn0034931	12
FBgn0034242	834
FBgn0034740	4
FBgn0034240	1570
FBgn0034935	62
FBgn0037415	0
FBgn0034937	89
FBgn0034936	1576
FBgn0038009	0
FBgn0038008	2
FBgn0015396	1959
FBgn0037414	0
FBgn0015391	2082
FBgn0036511	1002
FBgn0015393	3074
FBgn0038001	0
FBgn0038000	0
FBgn0038003	0
FBgn0038002	0
FBgn0038005	0
FBgn0004589	0
FBgn0038007	0
FBgn0038006	0
FBgn0032361	282
FBgn0030638	503
FBgn0030636	0
FBgn0039846	551
FBgn0030634	0
FBgn0037410	0
FBgn0030630	484
FBgn0030631	1213
FBgn0033581	1932
FBgn0033580	0
FBgn0036063	55
FBgn0036062	41
FBgn0033584	248
FBgn0033587	0
FBgn0036066	0
FBgn0033589	0
FBgn0036068	4
FBgn0038479	0
FBgn0040338	2
FBgn0040339	440
FBgn0036312	399
FBgn0010452	0
FBgn0040333	48
FBgn0040334	1254
FBgn0040335	3516
FBgn0040336	367
FBgn0040337	226
FBgn0032986	1516
FBgn0032987	31714
FBgn0004580	156
FBgn0004369	281
FBgn0032981	7
FBgn0004367	793
FBgn0004366	0
FBgn0052269	15
FBgn0004364	100
FBgn0004363	4206
FBgn0004362	11296
FBgn0032988	1826
FBgn0004360	0
FBgn0033605	164
FBgn0050218	0
FBgn0033767	27
FBgn0033315	310
FBgn0050212	0
FBgn0033766	1488
FBgn0050217	0
FBgn0050215	0
FBgn0036512	598
FBgn0033317	2443
FBgn0052158	2060
FBgn0052268	1
FBgn0033310	555
FBgn0028554	5370
FBgn0036232	0
FBgn0032188	0
FBgn0032189	220
FBgn0032186	0
FBgn0032187	103
FBgn0032184	2
FBgn0085378	812
FBgn0032182	0
FBgn0032180	0
FBgn0032181	0
FBgn0037637	2991
FBgn0028550	161
FBgn0037636	3923
FBgn0037327	2790
FBgn0037326	22
STRG.3060	2
FBgn0259935	26
FBgn0037320	0
FBgn0028484	2263
FBgn0028485	642
FBgn0028487	370
FBgn0058216	2
FBgn0037631	13
FBgn0028482	8
FBgn0031920	129
FBgn0083060	1
FBgn0037630	0
FBgn0031431	0
FBgn0032362	0
FBgn0034500	713
FBgn0039840	0
FBgn0004588	0
FBgn0032366	0
FBgn0032367	0
FBgn0032364	23
FBgn0032365	6
FBgn0004583	3914
FBgn0034405	1945
FBgn0032368	0
FBgn0032369	0
FBgn0004587	12687
FBgn0034854	1446
FBgn0004584	2146
FBgn0086655	413
FBgn0034155	671
FBgn0086657	611
FBgn0086656	2763
FBgn0086659	11
FBgn0086658	2
FBgn0086129	1989
FBgn0069354	38
FBgn0034853	471
FBgn0031929	0
FBgn0038847	0
FBgn0034850	0
FBgn0034408	31
FBgn0037662	0
FBgn0000166	0
FBgn0003200	357
FBgn0003751	6
FBgn0003205	4216
FBgn0003204	2955
FBgn0003206	1847
FBgn0003209	1584
FBgn0020767	2422
FBgn0037857	0
FBgn0037856	692
FBgn0037855	704
FBgn0037853	261
FBgn0037852	1103
FBgn0037850	563
FBgn0003308	425
FBgn0067905	0
FBgn0039628	5
FBgn0011934	0
FBgn0020766	1268
FBgn0011936	0
FBgn0011937	0
FBgn0011931	0
FBgn0011932	0
FBgn0011933	0
FBgn0054010	0
FBgn0054011	0
FBgn0054012	0
FBgn0011938	0
FBgn0054015	317
FBgn0054016	0
FBgn0054017	41
FBgn0042206	51
FBgn0042207	53
FBgn0042205	68
FBgn0004397	2969
FBgn0042201	0
FBgn0039622	184
FBgn0003301	298
FBgn0024833	2435
FBgn0024832	2662
FBgn0259718	139
FBgn0024836	3
FBgn0035325	3
FBgn0259719	1177
FBgn0035323	430
FBgn0035321	1520
FBgn0030192	0
FBgn0004394	0
FBgn0033728	0
FBgn0035329	0
FBgn0035328	0
FBgn0028738	57
FBgn0028736	1230
FBgn0028737	18165
FBgn0028734	6606
FBgn0053704	0
FBgn0002922	4
FBgn0022160	1343
FBgn0030195	6
FBgn0052303	0
FBgn0004395	2201
FBgn0030524	6
FBgn0031032	0
FBgn0028968	3843
FBgn0052306	771
FBgn0052304	0
FBgn0052305	0
FBgn0063492	703
FBgn0028963	0
FBgn0045469	10
FBgn0045468	24
FBgn0063496	5
FBgn0063497	932
FBgn0259699	1122
FBgn0259698	0
FBgn0259697	0
FBgn0052751	0
FBgn0063498	601
FBgn0063499	0
FBgn0031042	183
FBgn0031043	1210
FBgn0034744	2135
FBgn0034033	232
FBgn0031514	0
FBgn0031515	0
FBgn0031516	409
FBgn0031517	0
FBgn0031518	0
FBgn0031519	41
FBgn0031048	1806
FBgn0031049	4698
FBgn0001142	2560
FBgn0034748	383
FBgn0038636	903
FBgn0038632	0
FBgn0038633	11
FBgn0038630	0
FBgn0026089	330
FBgn0026086	233
FBgn0026087	0
FBgn0026084	289
FBgn0026085	349
FBgn0026083	991
FBgn0026080	364
FBgn0038639	529
FBgn0036890	4
FBgn0036891	3684
FBgn0052245	2
FBgn0052244	0
FBgn0052243	1965
FBgn0052242	0
FBgn0036896	973
FBgn0036897	511
FBgn0036899	0
FBgn0001147	0
FBgn0052249	0
FBgn0002629	0
FBgn0011556	0
FBgn0004428	0
FBgn0011554	0
FBgn0011555	0
FBgn0004429	0
FBgn0011559	0
FBgn0040837	49
FBgn0010607	357
FBgn0051538	9
FBgn0040832	0
FBgn0053284	0
FBgn0051534	307
FBgn0051536	3411
